"PMN01","PMN011","PMN02","PMN03","PMN04","PMN041","PMN05","PMN06","PMN07","PMN08","PMN09","PMN10","PMN11","PMN121","PMN122","PMN123","PMN13","PMN14","PMN15","PMN16","PMN18","PMN20","PMN23","PMN24","PMN25","PMN30","PMN31","PMN31T","PMN32","PMN33","PMN34","PMN35","PMN36","PMN37","PMN38","PMN40","PMN41","PMN42","PMN43","PMN431","PMN44","PMN45","PMN46","PMN50","PMN51","PMN52","PMN53","PMN54","PMN55","PMN56","PMN57","PMN58","PMN59","PMN60","PMN61","PMN62","PMN63","PMN64","PMN65","PMN66","PMN67","PMN68","PMN69","PMN70","PMN71","PMN80","PMN81","PMN82","PMN83","PMN84","PMN85","PMN86","PMN87","PMN88","PMN88T","PMN930","PMN401","PMN90","PMN94","PMN95","PMN96","PMN97","PMN98","PMN91","PMNUD01","PMNUD02","PMNUD03","PMNUD04","PMNUD05","PMNUD06","PMNUD07","PMNUD08","PMNUD09","PMNUD10","PMNUD11","PMNUD12","PMNUD13","PMNUD14","PMNUD15","PMN89","PMN72","PMN73","PMN74","PMN75","PMN76","PMN77","PMNPLANT","PMNLEGAL","PMN012","PMN919","PMN99","PMN78","PMN100"
"PN01-17090074","REG","1","","9960-8000-D101","ICP MMI Interface PCBA","","","PCS","PCS","1.00000000","","N","1.00000000","PC0063","","20.0000","Y","Y","8","","3.000","","","","0.000000","5500.000000","6435.000000","","17/10/31","17/10/31","17/10/31","17/10/09","","Y","500102","","0","","","5500.000000","","","0.000","0.000","K001","0.000"," ","0.000"," ","-3.000","0.000","","","9960-8000-D101","1.0000","N","N","1","","","","","","","","","","","","","PCS","3.000","16500.000000","19305.000000","","","0.000000","","","0063-01"," ","2116","","","","PN02-17050004","","","","6435.000000","6436.000000","","","","","","","","N","","4","","","","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN01-17090074","REG","3","","9960-8000-A107","Switch Power Supply PCBA(1)","","","PCS","PCS","1.00000000","","N","1.00000000","PC0063","","20.0000","Y","Y","8","","32.000","","","","0.000000","1200.000000","1404.000000","","17/10/31","17/10/31","17/10/31","17/10/09","","Y","500102","","0","","","1200.000000","","","0.000","0.000","K001","0.000"," ","0.000"," ","-32.000","0.000","","","9960-8000-A107","1.0000","N","N","1","","","","","","","","","","","","","PCS","32.000","38400.000000","44928.000000","","","0.000000","","","0063-01"," ","2114","","","","PN02-17050004","","","","1404.000000","1405.000000","","","","","","","","N","","4","","","","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN01-17100007","REG","1","","9936-8000-0403","LCD DRMD","","","PCS","PCS","1.00000000","","N","1.00000000","PC2049","","10.0000","Y","Y","8","","18.000","","","","0.000000","4950.427400","5792.000000","","17/10/31","17/10/31","17/10/31","17/10/10","","N","500102","MG02-17100054","0","","","4950.427400","","","0.000","0.000","K004","0.000"," ","0.000"," ","-18.000","0.000","","","9936-8000-0403","1.0000","N","N","1","","","","","","","","","","","","","PCS","18.000","89107.690000","104256.000000","","","0.000000","","","2049-07"," ","2115","","","PN04-17070003","","","","","5500.000000","6435.000000","","","","","","","","N","","4","","","","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN01-17100007","REG","2","","9936-8000-0382","19‘LCD","","","PCS","PCS","1.00000000","","N","1.00000000","PC2049","","10.0000","Y","Y","8","","24.000","","","","0.000000","1794.871800","2100.000000","","17/10/31","17/10/31","17/10/31","17/10/10","","N","500102","MG02-17100052","0","","","1794.871800","","","0.000","0.000","K004","0.000"," ","0.000"," ","-24.000","0.000","","","9936-8000-0382","1.0000","N","N","1","","","","","","","","","","","","","PCS","24.000","43076.920000","50400.000000","","","0.000000","","","2049-07"," ","2110","","","PN04-17070003","","","","","2000.000000","2340.000000","","","","","","","","N","","4","","","","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN01-17100007","REG","3","","9936-8000-0388","Touch Screen","","","PCS","PCS","1.00000000","","N","1.00000000","PC2049","","10.0000","Y","Y","8","","2.000","","","","0.000000","3000.000000","3510.000000","","17/10/31","17/10/31","17/10/31","17/10/10","","N","500102","MG02-17100053","0","","","3000.000000","","","0.000","0.000","K004","0.000"," ","0.000"," ","-2.000","0.000","","","9936-8000-0388","1.0000","N","N","1","","","","","","","","","","","","","PCS","2.000","6000.000000","7020.000000","","","0.000000","","","2049-07"," ","2111","","","PN04-17070003","","","","","4000.000000","4680.000000","","","","","","","","N","","4","","","","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN01-17100007","REG","4","","9934-8000-0382","LCD","","","PCS","PCS","1.00000000","","N","1.00000000","PC2051","","10.0000","Y","Y","8","","20.000","","","","0.000000","1615.384600","1890.000000","","17/10/31","17/10/31","17/10/31","17/10/10","","N","500102","MG02-17100062","0","","","1615.384600","","","0.000","0.000","K004","0.000"," ","0.000"," ","-20.000","0.000","","","9934-8000-0382","1.0000","N","N","1","","","","","","","","","","","","","PCS","20.000","32307.690000","37800.000000","","","0.000000","","","2051-07"," ","2110","","","PN04-17070007","","","","","2000.000000","2340.000000","","","","","","","","N","","4","","","","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN01-17100007","REG","5","","9934-8000-0388","Touch Screen"," ","","PCS","PCS","1.00000000","","N","1.00000000","PC2051","","10.0000","Y","Y","8","","4.000","","","","0.000000","2700.000000","3159.000000","","17/10/31","17/10/31","17/10/31","17/10/10","","N","500102","MG02-17100061","0","","","2700.000000","","","0.000","0.000","K004","0.000"," ","0.000"," ","-4.000","0.000","","","9934-8000-0388","1.0000","N","N","1","","","","","","","","","","","","","PCS","4.000","10800.000000","12636.000000","","","0.000000","","","2051-07"," ","2111","","","PN04-17070007","","","","","4500.000000","5265.000000","","","","","","","","N","","4","","","","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN01-17100006","REG","1","","9946-8000-0372-11","LSD灯板电路板 1","","","PCS","PCS","1.00000000","","N","1.00000000","PC2051","","10.0000","Y","Y","8","","5.000","","","","0.000000","299.145300","350.000000","","17/10/31","17/10/31","17/10/31","17/10/10","","Y","500102","","0","","","299.145300","","","0.000","0.000","K001","0.000"," ","0.000"," ","-5.000","0.000","","","9946-8000-0372-11","1.0000","N","N","1","","","","","","","","","","","","","PCS","5.000","1495.730000","1750.000000","","","0.000000","","","2051-07"," ","2119","","","","PN02-17070014","","","","300.000000","351.000000","","","","","","","","N","","4","","","","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN01-17100006","REG","2","","9946-8000-0372-12","LSD灯板电路板 2","","","PCS","PCS","1.00000000","","N","1.00000000","PC2051","","10.0000","Y","Y","8","","5.000","","","","0.000000","299.145300","350.000000","","17/10/31","17/10/31","17/10/31","17/10/10","","Y","500102","","0","","","299.145300","","","0.000","0.000","K001","0.000"," ","0.000"," ","-5.000","0.000","","","9946-8000-0372-12","1.0000","N","N","1","","","","","","","","","","","","","PCS","5.000","1495.730000","1750.000000","","","0.000000","","","2051-07"," ","2119","","","","PN02-17070014","","","","300.000000","351.000000","","","","","","","","N","","4","","","","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN01-17090085","REG","1","","8019-0087","FSM控制卡","","","PCS","PCS","1.00000000","","N","1.00000000","PC3006","","10.0000","Y","Y","8","","10.000","","","","0.000000","423.931600","496.000000","","17/10/31","17/10/31","17/10/31","17/10/10","","Y","500102","","0","","","423.931600","","","0.000","0.000","K001","0.000"," ","0.000"," ","-10.000","0.000","","","8019-0087","1.0000","N","N","1","","","","","","","","","","","","","PCS","10.000","4239.320000","4960.000000","","","0.000000","","","3006-01"," ","2101","","","","PN02-16060013","","","","496.000000","580.320000","","","","","","","","N","","4","","","","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN01-17090085","REG","2","","9930-8000-0381","EDD&ETND","","","PCS","PCS","1.00000000","","N","1.00000000","PC3006","","20.0000","Y","Y","8","","1.000","","","","0.000000","3780.000000","4422.600000","","17/10/31","17/10/31","17/10/31","17/10/10","","Y","500102","","0","","","3780.000000","","","0.000","0.000","K001","0.000"," ","0.000"," ","-1.000","0.000","","","9930-8000-0381","1.0000","N","N","1","","","","","","","","","","","","","PCS","1.000","3780.000000","4422.600000","","","0.000000","","","3006-01"," ","2101","","","","PN02-16060013","","","","4222.600000","4422.600000","","","","","","","","N","","4","","","","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN01-17090085","REG","3","","9930-8000-0396","EID Panel","","","PCS","PCS","1.00000000","","N","1.00000000","PC3006","","20.0000","Y","Y","8","","2.000","","","","0.000000","3023.931600","3538.000000","","17/10/31","17/10/31","17/10/31","17/10/10","","Y","500102","","0","","","3023.931600","","","0.000","0.000","K001","0.000"," ","0.000"," ","-2.000","0.000","","","9930-8000-0396","1.0000","N","N","1","","","","","","","","","","","","","PCS","2.000","6047.860000","7076.000000","","","0.000000","","","3006-01"," ","2101","","","","PN02-16060013","","","","3538.000000","3538.000000","","","","","","","","N","","4","","","","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN01-17100009","REG","1","","9960-8000-0411","TNI","","","PCS","PCS","1.00000000","","N","1.00000000","PC0035","","10.0000","Y","Y","8","","2.000","","","","0.000000","2900.000000","3393.000000","","17/10/31","17/10/31","17/10/31","17/10/10","","Y","500102","","0","","","2900.000000","","","0.000","0.000","K004","0.000"," ","0.000"," ","-2.000","0.000","","","9960-8000-0411","1.0000","N","N","1","","","","","","","","","","","","","PCS","2.000","5800.000000","6786.000000","","","0.000000","","","9960-01"," ","2104","","","","PN02-16120086","","","","2900.000000","3393.000000","","","","","","","","N","","4","","","","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN01-17100009","REG","2","","9960-8000-0381","DI","","","PCS","PCS","1.00000000","","N","1.00000000","PC0035","","10.0000","Y","Y","8","","1.000","","","","0.000000","7900.000000","9243.000000","","17/10/31","17/10/31","17/10/31","17/10/10","","Y","500102","","0","","","7900.000000","","","0.000","0.000","K004","0.000"," ","0.000"," ","-1.000","0.000","","","9960-8000-0381","1.0000","N","N","1","","","","","","","","","","","","","PCS","1.000","7900.000000","9243.000000","","","0.000000","","","9960-01"," ","2104","","","","PN02-16120086","","","","7900.000000","9243.000000","","","","","","","","N","","4","","","","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN01-17090088","REG","1","","9972-8000-0381","目的地显示屏（EDD）","","","PCS","PCS","1.00000000","","N","1.00000000","PC0041","","20.0000","Y","Y","8","","1.000","","","","0.000000","3000.000000","3510.000000","","17/10/31","17/10/31","17/10/31","17/10/16","","Y","500102","","0","","","3000.000000","","","0.000","0.000","K004","0.000"," ","0.000"," ","-1.000","0.000","","","9972-8000-0381","1.0000","N","N","1","","","","","","","","","","","","","PCS","1.000","3000.000000","3510.000000","","","0.000000","","","9966-01"," ","2107","","","","PN02-16050019","","","","3000.000000","3510.000000","","","","","","","","N","","4","","","","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN01-17090088","REG","2","","9972-8000-0372","LED动态地图屏(DRMD)","","","PCS","PCS","1.00000000","","N","1.00000000","PC0041","","20.0000","Y","Y","8","","5.000","","","","0.000000","800.000000","936.000000","","17/10/31","17/10/31","17/10/31","17/10/16","","Y","500102","","0","","","800.000000","","","0.000","0.000","K004","0.000"," ","0.000"," ","-5.000","0.000","","","9972-8000-0372","1.0000","N","N","1","","","","","","","","","","","","","PCS","5.000","4000.000000","4680.000000","","","0.000000","","","9966-01"," ","2109","","","","PN02-16050019","","","","800.000000","936.000000","","","","","","","","N","","4","","","","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN01-17090088","REG","3","","9972-8000-0374","客室两端LED显示屏（IDU）","","","PCS","PCS","1.00000000","","N","1.00000000","PC0041","","20.0000","Y","Y","8","","3.000","","","","0.000000","1500.000000","1755.000000","","17/10/31","17/10/31","17/10/31","17/10/16","","Y","500102","","0","","","1500.000000","","","0.000","0.000","K004","0.000"," ","0.000"," ","-3.000","0.000","","","9972-8000-0374","1.0000","N","N","1","","","","","","","","","","","","","PCS","3.000","4500.000000","5265.000000","","","0.000000","","","9966-01"," ","2108","","","","PN02-16050019","","","","1500.000000","1755.000000","","","","","","","","N","","4","","","","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN01-17090088","REG","4","","9933-8000-0372","DRMD","","","PCS","PCS","1.00000000","","N","1.00000000","PC2039","","20.0000","Y","Y","8","","6.000","","","","0.000000","800.000000","936.000000","","17/10/31","17/10/31","17/10/31","17/10/16","","Y","500102","","0","","","800.000000","","","0.000","0.000","K004","0.000"," ","0.000"," ","-6.000","0.000","","","9933-8000-0372","1.0000","N","N","1","","","","","","","","","","","","","PCS","6.000","4800.000000","5616.000000","","","0.000000","","","2039-01"," ","2101","","","","PN02-16110073","","","","800.000000","936.000000","","","","","","","","N","","4","","","","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN01-17090088","REG","5","","9933-8000-0374","IDU","","","PCS","PCS","1.00000000","","N","1.00000000","PC2039","","20.0000","Y","Y","8","","6.000","","","","0.000000","1500.000000","1755.000000","","17/10/31","17/10/31","17/10/31","17/10/16","","Y","500102","","0","","","1500.000000","","","0.000","0.000","K004","0.000"," ","0.000"," ","-6.000","0.000","","","9933-8000-0374","1.0000","N","N","1","","","","","","","","","","","","","PCS","6.000","9000.000000","10530.000000","","","0.000000","","","2039-01"," ","2102","","","","PN02-16110073","","","","1500.000000","1755.000000","","","","","","","","N","","4","","","","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN01-17090089","REG","1","","9931-8001-0388","12.1"" touch panel","","","PCS","PCS","1.00000000","","N","1.00000000","PC0012","","10.0000","Y","Y","8","","2.000","","","","0.000000","9102.564100","10650.000000","","17/10/31","17/10/31","17/10/31","17/10/16","","Y","500102","","0","","","9102.564100","","","0.000","0.000","K004","0.000"," ","0.000"," ","-2.000","0.000","","","9931-8001-0388","1.0000","N","N","1","","","","","","","","","","","","","PCS","2.000","18205.130000","21300.000000","","","0.000000","","","9931-01"," ","2112","","","","PN01-15120017","","","","9200.000000","10650.000000","","","","","","","","N","","4","","","","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN03-17100002","EXP","1","","MISC-IIST","工银安盛浙江分公司弱电设备","","","PCS","PCS","1.00000000","","N","1.00000000","PC8807","","10.0000","Y","Y","8","","1.000"," ","PQ03-17100012","1","0.000000","94130.769200","110133.000000","0","17/11/30","17/11/30","17/11/30","17/11/01","","Y","50010306","","0","0","0","94130.769200","","0","0.000","0.000"," ","0.000"," ","0.000"," ","-1.000","0.000"," ","0","MISC-IIST","1.0000","N","N","1",""," ","","0","","","PCS","1.00000000","","","","","PCS","1.000","94130.770000","110133.000000","","","0.000000","","0","8807-01"," ","3106","","","","","","","","94131.200000","110133.500000","","","0","0","99/12/31","99/12/31","99/12/31","","","4","","","0","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN03-17100004","EXP","1","","MISC","BART项目劳务费，一个人，服务时间从2017.10.23到2017.12.31日","","","PCS","PCS","1.00000000","","N","1.00000000","PC0025","","10.0000","Y","Y","8","","1.000","","PQ03-17100013","1","0.000000","19085.710000","19085.710000","","17/12/31","17/12/31","18/01/01","17/12/08","","Y","50010306","","0","","","19085.710000","","","0.000","0.000"," ","0.000"," ","0.000"," ","-1.000","0.000","","","MISC","1.0000","N","N","1","","D0013","","","","","","","","","","","PCS","1.000","19085.710000","19085.710000","","","0.000000","","","9949-01"," ","3106","","","","","","","","19524.000000","19524.000000","","","","","","","","N","","4","","","","","SHXK_STE","SHXK_STE"," ","",""," ","服务时间从2017.10.23到2017.12.31日"
"PN02-17110003","REG","1","","8023-0023","MAU外壳套件","","","PCS","PCS","1.00000000","","N","1.00000000","PC6008","","10.0000","Y","Y","8","","300.000"," ","PQ01-17100024","1","0.000000","427.350400","500.000000","0","18/03/30","18/03/30","18/03/30","17/11/13","","Y","1403","","0","","","427.350400","","0","0.000","0.000","K001","0.000"," ","0.000"," ","-300.000","0.000"," ","0","8023-0023","1.0000","N","N","1","","D0019","","0","","","","","","","","","PCS","300.000","128205.130000","150000.000000","","","0.000000","","0","6008-01"," ","2101","","","","","","","","427.352000","500.000000","","","0","0","99/12/31","99/12/31","99/12/31","","","4","","","0","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN03-17100001","EXP","1","","MISC","软件开发外包","","补单","PCS","PCS","1.00000000","","N","1.00000000","PC4008","","10.0000","Y","Y","8","","3.000"," ","PQ03-17100005","1","0.000000","130000.000000","133900.000000","0","17/11/15","17/11/15","17/11/15","17/11/01","","Y","","","0","","","130000.000000","","0","0.000","0.000"," ","0.000"," ","0.000"," ","-3.000","0.000"," ","0","MISC","1.0000","N","N","1","","D0019","","0","","","","","","","","","PCS","3.000","390000.000000","401700.000000","","","0.000000","","0","4008-01"," ","3106","","","","","","","","130000.000000","133900.000000","","","0","0","99/12/31","99/12/31","99/12/31","","","4","","","0","","SHXK_STE","SHXK_STE"," ","",""," ","2017年4-6月服务费"
"PN02-17100041","REG","1","","MISC","武汉7号线广播词录音费用","","","PCS","PCS","1.00000000","","N","1.00000000","PC0059","","10.0000","Y","Y","8","","1.000"," ","PQ03-17100014","1","0.000000","5242.718400","5400.000000","0","17/11/17","17/11/17","17/11/17","17/11/07","","Y","50010304","","0","","","5242.718400","","0","0.000","0.000"," ","0.000"," ","0.000"," ","-1.000","0.000"," ","0","MISC","1.0000","N","N","1","","D0013","","0","","","","","","","","","PCS","1.000","5242.720000","5400.000000","","","0.000000","","0","9979-01"," ","3104","","","","","","","","5400.000000","5562.000000","","","0","0","99/12/31","99/12/31","99/12/31","","","4","","","0","","SHXK_STE","SHXK_STE"," ","",""," ",""
